id,area_used,area,bedroom,wc,juridical,latitude,longitude,seniority,witdh,length,no_hospital_1km,no_school_1km,no_cafe_1km,no_restaurant_1km,no_atm_1km,no_bank_1km,no_supermarket_1km,no_marketplace_1km,no_pharmacy_1km,no_fuel_1km,address_district,address_ward,address_street,price(billionVND)
22518365,242.0,242.0,5.0,5.0,Sổ hồng,10.780748365,106.691661835,2400.0,11.0,22.0,8.0,27.0,123.0,179.0,54.0,45.0,0.0,1.0,3.0,7.0, Quận 3, Phường 6 (Phường Võ Thị Sáu), Phạm Ngọc Thạch,160.0
22534908,90.0,90.0,4.0,5.0,Sổ hồng,10.773972035,106.672698975,166.0,5.0,18.0,10.0,20.0,51.0,70.0,10.0,30.0,0.0,6.0,10.0,5.0, Quận 10, Phường 12, Sư Vạn Hạnh,3.2
22506868,28.0,28.0,3.0,3.0,Sổ hồng,10.792665955,106.71986007500004,134.0,4.0,7.0,0.0,8.0,22.0,24.0,4.0,2.0,0.0,1.0,0.0,1.0, Quận Bình Thạnh, Phường 22, Nguyễn Hữu Cảnh,4.2
22512790,84.0,84.0,2.0,2.0,Sổ hồng,10.84063673,106.63322448999998,760.0,41.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 12, Phường Đông Hưng Thuận, Trường Chinh,5.89
22467105,125.0,125.0,5.0,5.0,Sổ hồng,10.84790087,106.781555175,2190.0,4.4,29.0,3.0,10.0,3.0,7.0,8.0,8.0,0.0,1.0,2.0,4.0, Quận 9 (TP. Thủ Đức), Phường Hiệp Phú, Tú Xương,12.0
22491175,119.0,120.0,6.0,6.0,Sổ hồng,10.87990284,106.637233735,1335.0,5.0,24.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0, Quận 12, Phường Hiệp Thành, Nguyễn Ảnh Thủ,5.4
22399055,60.0,60.0,2.0,2.0,Sổ hồng,10.76422834,106.67435836999994,166.0,4.0,15.0,10.0,31.0,49.0,89.0,8.0,48.0,0.0,17.0,16.0,6.0, Quận 10, Phường 2, Ngô Gia Tự,2.15
22330540,100.0,100.0,4.0,5.0,Sổ hồng,10.877561565,106.68635178,2155.0,5.0,20.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0, Quận 12, Phường Thạnh Lộc, Thạnh Lộc 41,6.3
22416405,350.0,350.0,5.0,7.0,Sổ hồng,10.809147835,106.73532104500008,2400.0,18.0,20.0,1.0,11.0,23.0,42.0,4.0,0.0,0.0,1.0,3.0,2.0, Quận 2 (TP. Thủ Đức), Phường Thảo Điền, Thảo Điền,60.0
22332513,53.0,53.0,3.0,3.0,Sổ hồng,10.81776905,106.77964401500004,223.0,5.0,10.6,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0, Quận 9 (TP. Thủ Đức), Phường Phước Long B, Đỗ Xuân Hợp,2.5
22486384,55.0,25.0,3.0,4.0,Sổ hồng,10.839188575,106.66107940999996,166.0,6.5,8.5,1.0,12.0,12.0,2.0,3.0,3.0,0.0,1.0,17.0,5.0, Quận Gò Vấp, Phường 11, Đường số 8,3.75
22506896,2.0,2.0,3.0,4.0,Sổ hồng,10.74192953,106.70975494000004,134.0,4.0,18.0,0.0,11.0,17.0,24.0,13.0,5.0,0.0,2.0,8.0,4.0, Quận 7, Phường Tân Quy, Đường 45,14.0
22512769,63.0,63.0,5.0,5.0,Sổ hồng,10.855081079999998,106.6179275500001,760.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 12, Phường Trung Mỹ Tây, Nguyễn Ảnh Thủ,5.59
22445919,56.0,56.0,4.0,4.0,Sổ hồng,10.793345925,106.822265625,2190.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Long Trường, Trường Lưu,4.6
22491998,120.0,79.0,3.0,3.0,Sổ hồng,10.84063673,106.63322448999998,1335.0,5.0,16.0,0.0,10.0,4.0,1.0,3.0,0.0,0.0,1.0,2.0,4.0, Quận 12, Phường Đông Hưng Thuận, Đông Hưng Thuận 02,5.5
22395514,120.0,120.0,4.0,4.0,Sổ hồng,10.83626938,106.64056396499996,166.0,6.0,20.0,0.0,8.0,4.0,3.0,4.0,0.0,0.0,2.0,2.0,4.0, Quận Gò Vấp, Phường 12, Nguyễn Tư Giản,3.55
22521034,227.0,227.0,5.0,5.0,Sổ hồng,10.827997518904857,106.63719884765624,2400.0,8.0,20.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0, Quận 1, Phường Bến Thành, Sương Nguyệt Ánh,195.0
22332428,57.0,57.0,3.0,3.0,Sổ hồng,10.75536871,106.65343856999992,223.0,5.0,11.4,5.0,28.0,16.0,16.0,4.0,36.0,0.0,9.0,4.0,12.0, Quận 5, Phường 15, Tân Thành,2.2
22459656,68.0,68.0,3.0,4.0,Sổ hồng,10.736565115,106.62797546499996,166.0,4.0,17.0,1.0,10.0,2.0,5.0,1.0,0.0,0.0,2.0,1.0,1.0, Quận 6, Phường 10, Lý Chiêu Hoàng,2.75
22509228,120.0,120.0,4.0,4.0,Sổ hồng,10.74192953,106.70975494000004,134.0,5.0,24.0,0.0,11.0,17.0,24.0,13.0,5.0,0.0,2.0,8.0,4.0, Quận 7, Phường Tân Quy, Nguyễn Thị Thập,23.5
22512373,72.0,72.0,2.0,3.0,Sổ hồng,10.878483295,106.67149734500003,760.0,4.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 12, Phường Thạnh Xuân, Thạnh Xuân 46,4.79
21550639,900.0,111.0,5.0,5.0,Sổ hồng,10.7318388,106.70282500000008,2035.0,6.0,18.5,1.0,7.0,14.0,43.0,13.0,7.0,0.0,0.0,2.0,1.0, Quận 7, Phường Tân Phong, Lê Văn Thiêm,25.0
22411195,57.0,57.0,2.0,2.0,Sổ hồng,10.793345925,106.822265625,2190.0,5.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Long Trường, Võ Văn Hát,3.6
22501126,269.0,274.0,6.0,6.0,Sổ hồng,10.84202242,106.59720611499996,1335.0,8.0,34.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0, Huyện Hóc Môn, Xã Bà Điểm, Nguyễn Thị Sóc,18.0
22399085,60.0,60.0,2.0,2.0,Sổ hồng,10.773972035,106.672698975,166.0,4.0,15.0,10.0,20.0,51.0,70.0,10.0,30.0,0.0,6.0,10.0,5.0, Quận 10, Phường 12, Sư Vạn Hạnh,2.43
22427297,144.0,144.0,5.0,5.0,Sổ hồng,10.780748365,106.691661835,2400.0,8.0,18.0,8.0,27.0,123.0,179.0,54.0,45.0,0.0,1.0,3.0,7.0, Quận 3, Phường 6 (Phường Võ Thị Sáu), Hai Bà Trưng,62.0
22332070,40.0,40.0,3.0,3.0,Hợp đồng mua bán,10.77394247,106.68294143499998,223.0,4.0,10.0,8.0,18.0,73.0,111.0,24.0,33.0,0.0,5.0,4.0,7.0, Quận 3, Phường 4, Nguyễn Hiền,2.2
22450979,98.0,98.0,5.0,6.0,Sổ hồng,10.793849465,106.64130401500006,166.0,8.2,18.0,1.0,17.0,9.0,5.0,9.0,13.0,0.0,5.0,0.0,8.0, Quận Tân Bình, Phường 14, Bàu Cát 1,2.5
22509223,120.0,120.0,4.0,4.0,Sổ hồng,10.74192953,106.70975494000004,134.0,5.0,24.0,0.0,11.0,17.0,24.0,13.0,5.0,0.0,2.0,8.0,4.0, Quận 7, Phường Tân Quy, Lâm văn Bền,23.5
22512324,65.0,65.0,5.0,4.0,Sổ hồng,10.89152527,106.61293410999996,760.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Huyện Hóc Môn, Xã Thới Tam Thôn, Thới Tứ,6.79
22410546,146.0,146.0,3.0,3.0,Sổ hồng,10.80635738,106.82874298000002,2190.0,5.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0, Quận 9 (TP. Thủ Đức), Phường Trường Thạnh, Long Thuận,5.0
22495468,104.0,184.0,3.0,2.0,Sổ hồng,10.89152527,106.61293410999996,1335.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Huyện Hóc Môn, Xã Thới Tam Thôn, Trần Thị Bốc,4.0
22399122,70.0,70.0,3.0,2.0,Sổ hồng,10.763701915,106.63827132999997,166.0,5.0,14.0,0.0,20.0,0.0,5.0,5.0,11.0,0.0,3.0,4.0,5.0, Quận 11, Phường 3, Lạc Long Quân,2.95
22427394,400.0,400.0,2.0,2.0,Sổ hồng,10.7852624,106.7306314,2400.0,20.0,20.0,0.0,8.0,2.0,5.0,1.0,0.0,0.0,3.0,0.0,3.0, Quận 2 (TP. Thủ Đức), Phường Bình Khánh, Lương Định Của,75.0
22332366,56.0,56.0,3.0,3.0,Sổ hồng,10.761512755,106.66681289999995,223.0,4.0,16.0,18.0,37.0,35.0,35.0,14.0,31.0,0.0,5.0,19.0,10.0, Quận 10, Phường 5, Ngô Quyền,2.3
22444610,62.0,62.0,4.0,5.0,Sổ hồng,10.758032325,106.65531921499996,166.0,5.0,14.2,8.0,27.0,16.0,15.0,7.0,36.0,0.0,9.0,4.0,13.0, Quận 11, Phường 4, Tân Khai,2.4
22506904,5.0,5.0,4.0,4.0,Sổ hồng,10.72914648,106.74908447000008,134.0,5.5,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0, Quận 7, Phường Phú Thuận, Huỳnh Tấn Phát,6.0
22360606,210.0,210.0,3.0,3.0,Sổ hồng,10.844421385,106.76633834999996,2190.0,8.7,24.0,0.0,16.0,15.0,25.0,16.0,9.0,0.0,1.0,6.0,4.0, Quận Thủ Đức (TP. Thủ Đức), Phường Bình Thọ, Đặng Văn Bi,20.5
22399113,70.0,70.0,3.0,2.0,Sổ hồng,10.763701915,106.63827132999997,166.0,5.0,14.0,0.0,20.0,0.0,5.0,5.0,11.0,0.0,3.0,4.0,5.0, Quận 11, Phường 3, Lạc Long Quân,2.95
22438017,130.0,130.0,4.0,5.0,Sổ hồng,10.827997518904857,106.63719884765624,2400.0,6.0,22.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0, Quận 1, Phường Bến Thành, Nguyễn Thị Minh Khai,50.0
22330884,80.0,80.0,3.0,3.0,Hợp đồng mua bán,10.818707945,106.67919922,223.0,5.0,16.0,1.0,10.0,10.0,2.0,8.0,5.0,0.0,1.0,3.0,4.0, Quận Gò Vấp, Phường 3, Nguyễn Văn Công,3.0
22509232,52.0,52.0,3.0,3.0,Sổ hồng,10.744262215,106.69773483000006,134.0,4.0,13.0,1.0,9.0,5.0,13.0,6.0,2.0,0.0,2.0,4.0,4.0, Quận 7, Phường Tân Hưng, Đường 42,5.6
22512329,65.0,65.0,4.0,4.0,Sổ hồng,10.84084779426446,106.63328187301708,760.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 12, Phường Đông Hưng Thuận, Nguyễn Văn Quá,6.79
22358187,104.0,104.0,4.0,4.0,Sổ hồng,10.793345925,106.822265625,2190.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Long Trường, Đường số 7,4.95
22498901,172.0,159.0,5.0,4.0,Sổ đỏ,10.87990284,106.637233735,1335.0,4.0,25.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0, Quận 12, Phường Hiệp Thành, Hiệp Thành 13,4.5
22390601,80.0,80.0,5.0,5.0,Sổ hồng,10.79769564,106.75702666999996,2340.0,4.0,19.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0, Quận 2 (TP. Thủ Đức), Phường An Phú, Cao Đức Lân,17.0
22399296,60.0,60.0,2.0,2.0,Sổ hồng,10.83626938,106.64056396499996,166.0,4.0,15.0,0.0,8.0,4.0,3.0,4.0,0.0,0.0,2.0,2.0,4.0, Quận Gò Vấp, Phường 12, Phan Huy Ích,2.3
22449824,90.0,90.0,5.0,5.0,Sổ hồng,10.780748365,106.691661835,2400.0,6.0,15.0,8.0,27.0,123.0,179.0,54.0,45.0,0.0,1.0,3.0,7.0, Quận 3, Phường 6 (Phường Võ Thị Sáu), Hai Bà Trưng,35.0
22272062,126.0,126.0,3.0,3.0,Sổ hồng,10.7237248,106.72052299999996,2370.0,7.0,18.0,1.0,8.0,18.0,17.0,6.0,8.0,0.0,0.0,1.0,0.0, Quận 7, Phường Tân Phong, Trần Văn Trà,37.5
22425354,64.0,64.0,3.0,4.0,Sổ hồng,10.756825445,106.68074417000004,166.0,4.0,16.0,8.0,18.0,34.0,51.0,14.0,29.0,0.0,8.0,11.0,14.0, Quận 5, Phường 2, Lê Hồng Phong,2.3
22509668,86.0,86.0,4.0,4.0,Sổ hồng,10.80611706,106.71934127999998,134.0,4.5,18.0,0.0,6.0,12.0,12.0,8.0,9.0,0.0,1.0,0.0,3.0, Quận Bình Thạnh, Phường 25, Nguyễn Gia Trí,13.0
22512333,55.0,55.0,4.0,4.0,Sổ hồng,10.87542486,106.65620041,760.0,4.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 12, Phường Thới An, Trần Thị Cờ,4.49
22325580,21.0,21.0,2.0,2.0,Sổ hồng,10.859988215,106.800296785,2190.0,10.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Tân Phú, Hoàng Hữu Nam,23.0
22496696,120.0,96.0,3.0,2.0,Sổ hồng,10.87761116,106.55864334500006,1335.0,5.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0, Huyện Hóc Môn, Xã Xuân Thới Sơn, Nguyễn Văn Bứa,2.8
22399143,80.0,80.0,3.0,4.0,Sổ hồng,10.749915125,106.63145065000003,166.0,5.0,16.0,2.0,16.0,6.0,5.0,5.0,3.0,0.0,4.0,0.0,10.0, Quận 6, Phường 12, Kinh Dương Vương,2.3
22449870,82.0,82.0,6.0,6.0,Sổ hồng,10.7878843,106.6984026,2400.0,4.5,22.0,4.0,24.0,96.0,134.0,36.0,38.0,0.0,2.0,6.0,6.0, Quận 1, Phường Đa Kao, Nguyễn Bỉnh Khiêm,35.8
22422058,47.0,47.0,3.0,3.0,Sổ hồng,10.792665955,106.71986007500004,166.0,5.62,7.25,0.0,8.0,22.0,24.0,4.0,2.0,0.0,1.0,0.0,1.0, Quận Bình Thạnh, Phường 22, Nguyễn Hữu Cảnh,2.35
22516015,130.0,130.0,6.0,6.0,Sổ hồng,10.757564065,106.73672104000002,134.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 7, Phường Tân Thuận Đông, Trần Trọng Cung,18.0
22318585,6.0,6.0,3.0,3.0,Sổ hồng,10.84790087,106.781555175,2190.0,4.2,20.0,3.0,10.0,3.0,7.0,8.0,8.0,0.0,1.0,2.0,4.0, Quận 9 (TP. Thủ Đức), Phường Hiệp Phú, Ngô Quyền,12.5
22500390,111.0,176.0,3.0,3.0,Sổ hồng,10.87761116,106.55864334500006,1335.0,5.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0, Huyện Hóc Môn, Xã Xuân Thới Sơn, Nguyễn Thị Thử,8.0
22399385,50.0,50.0,4.0,4.0,Sổ hồng,10.793182845,106.67456818000004,166.0,5.0,10.0,5.0,26.0,61.0,42.0,18.0,37.0,0.0,3.0,10.0,6.0, Quận Phú Nhuận, Phường 11, Hồ Biểu Chánh,2.1
22471203,72.0,72.0,3.0,4.0,Sổ hồng,10.79788542,106.68735504000006,2400.0,4.0,18.0,6.0,19.0,49.0,53.0,15.0,38.0,0.0,3.0,9.0,5.0, Quận Phú Nhuận, Phường 2, Hoa Phượng,22.0
22344389,90.0,90.0,3.0,3.0,Sổ hồng,10.675990661444876,106.6994333267212,223.0,5.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Long Bình, Đường số 3,2.9
22512337,163.0,163.0,2.0,1.0,Sổ hồng,10.864371647426491,106.62593519698495,760.0,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 12, Phường Tân Chánh Hiệp, Huỳnh Thị Hai,10.5
22256930,193.0,5.0,5.0,4.0,Sổ hồng,10.83204937,106.7570343,2190.0,4.0,14.9,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0, Quận Thủ Đức (TP. Thủ Đức), Phường Trường Thọ, Đường số 11,8.5
22519673,80.0,80.0,2.0,2.0,Sổ hồng,10.693395615,106.74153137500002,1670.0,4.0,12.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0, Huyện Nhà Bè, Thị Trấn Nhà Bè, Đường số 8,2.79
22510314,200.0,150.0,4.0,4.0,Sổ hồng,10.89152527,106.61293410999996,1335.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Huyện Hóc Môn, Xã Thới Tam Thôn, Trần Thị Bốc,7.2
22399890,70.0,70.0,2.0,2.0,Sổ hồng,10.725280285,106.72458648999998,166.0,5.0,14.0,0.0,11.0,13.0,16.0,5.0,8.0,0.0,0.0,1.0,2.0, Quận 7, Phường Tân Phú, Huỳnh Tấn Phát,2.45
22500525,80.0,80.0,3.0,3.0,Sổ hồng,10.7693846,106.70061379999991,2400.0,4.0,20.0,5.0,18.0,210.0,318.0,55.0,91.0,0.0,8.0,16.0,4.0, Quận 1, Phường Nguyễn Thái Bình, Nguyễn Thái Bình,33.0
22512340,110.0,110.0,2.0,2.0,Sổ hồng,10.87542486,106.65620041000001,760.0,4.3,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 12, Phường Thới An, Lê Văn Khương,11.8
22029843,6.0,6.0,4.0,3.0,Sổ hồng,10.84790087,106.781555175,2190.0,4.2,12.0,3.0,10.0,3.0,7.0,8.0,8.0,0.0,1.0,2.0,4.0, Quận 9 (TP. Thủ Đức), Phường Hiệp Phú, Khổng Tử,11.5
22506473,94.0,94.0,2.0,2.0,Sổ hồng,10.86401987,106.62622452000004,1335.0,5.0,19.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0, Quận 12, Phường Tân Chánh Hiệp, Tân Chánh Hiệp 10,4.65
22403764,80.0,80.0,5.0,3.0,Sổ hồng,10.845728395,106.64403915499996,166.0,5.0,16.0,0.0,12.0,6.0,2.0,3.0,0.0,0.0,2.0,8.0,1.0, Quận Gò Vấp, Phường 14, Phan Huy Ích,3.1
22344016,58.0,8.0,3.0,3.0,Sổ hồng,10.827872275,106.70423507500004,223.0,4.2,14.0,0.0,3.0,9.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0, Quận Bình Thạnh, Phường 13, Phạm Văn Đồng,2.3
22415616,60.0,60.0,4.0,5.0,Sổ hồng,10.798414705,106.69366455,166.0,4.0,15.0,7.0,16.0,44.0,48.0,12.0,27.0,0.0,4.0,5.0,7.0, Quận Bình Thạnh, Phường 3, Lê Văn Duyệt,3.35
22512344,63.0,63.0,3.0,4.0,Sổ hồng,10.878660017363437,106.63792331142966,760.0,4.2,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 12, Phường Hiệp Thành, Lê Văn Khương,4.39
22405069,70.0,70.0,4.0,3.0,Sổ hồng,10.74587679,106.686145785,166.0,5.0,14.0,2.0,12.0,3.0,9.0,3.0,3.0,0.0,1.0,8.0,1.0, Quận 8, Phường 2, Âu Dương Lân,3.35
22515863,270.0,270.0,7.0,7.0,Sổ hồng,10.79138,106.68898289999991,2400.0,10.0,27.0,5.0,20.0,73.0,92.0,27.0,38.0,0.0,4.0,8.0,4.0, Quận 1, Phường Tân Định, Trần Khắc Chân,140.0
22344002,62.0,8.0,4.0,4.0,Sổ hồng,10.81340313,106.710811615,223.0,4.6,13.7,0.0,11.0,9.0,5.0,5.0,6.0,0.0,0.0,0.0,7.0, Quận Bình Thạnh, Phường 26, Nguyễn Xí,2.3
22413783,62.0,62.0,4.0,5.0,Sổ hồng,10.81919575,106.6532440200001,166.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận Tân Bình, Phường 15, Phạm Văn Bạch,2.95
22512351,80.0,80.0,4.0,5.0,Sổ hồng,10.864671322559069,106.62637981722082,760.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 12, Phường Tân Chánh Hiệp, Tân Chánh Hiệp 10,6.69
21843641,64.0,64.0,5.0,5.0,Sổ hồng,10.81776905,106.77964401500004,2190.0,4.0,16.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0, Quận 9 (TP. Thủ Đức), Phường Phước Long B, Đường số 109,7.7
22408089,56.0,56.0,2.0,3.0,Sổ hồng,10.7878843,106.6984026,166.0,4.0,14.0,4.0,24.0,96.0,134.0,36.0,38.0,0.0,2.0,6.0,6.0, Quận 1, Phường Đa Kao, Nguyễn Thị Minh Khai,3.2
22515899,630.0,630.0,1.0,1.0,Sổ hồng,10.78373337,106.68658446999996,2400.0,23.0,27.0,8.0,24.0,82.0,121.0,31.0,40.0,0.0,2.0,7.0,5.0, Quận 3, Phường 7 (Phường Võ Thị Sáu), Trần Quốc Toản,320.0
22343983,58.0,58.0,3.0,3.0,Sổ hồng,10.72795534,106.61157989499998,223.0,4.0,14.5,0.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,6.0, Quận Bình Tân, Phường An Lạc, Võ Văn Kiệt,2.4
22412467,60.0,60.0,4.0,6.0,Sổ hồng,10.84079695,106.64924239999992,166.0,4.0,15.0,0.0,11.0,9.0,4.0,3.0,1.0,0.0,1.0,10.0,4.0, Quận Gò Vấp, Phường 8, Quang Trung,3.5
22512360,87.0,87.0,3.0,4.0,Sổ hồng,10.851212431915233,106.69344460057692,760.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 12, Phường An Phú Đông, An Phú Đông,6.39
22512241,102.0,102.0,4.0,4.0,Sổ hồng,10.81776905,106.77964401500004,2190.0,5.0,20.5,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0, Quận 9 (TP. Thủ Đức), Phường Phước Long B, Tăng Nhơn Phú,21.0
22410351,50.0,50.0,2.0,2.0,Sổ hồng,10.781884195,106.67959595000002,166.0,5.0,10.0,9.0,18.0,54.0,57.0,16.0,19.0,0.0,3.0,7.0,5.0, Quận 3, Phường 9, Kỳ Đồng,2.1
22515915,9.0,9.0,4.0,4.0,Sổ hồng,10.827997518904857,106.63719884765624,2400.0,4.09,23.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0, Quận 1, Phường Bến Thành, Lê Thánh Tôn,72.0
22343949,60.0,60.0,3.0,3.0,Sổ hồng,10.83555126,106.724040985,223.0,5.0,12.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0, Quận Thủ Đức (TP. Thủ Đức), Phường Hiệp Bình Chánh, Đường số 2,2.4
22512386,81.0,81.0,4.0,4.0,Sổ hồng,10.837218765,106.6216621399999,760.0,4.0,21.0,2.0,6.0,3.0,2.0,2.0,5.0,0.0,2.0,0.0,1.0, Quận 12, Phường Tân Hưng Thuận, Trường Chinh,5.29
22523798,177.0,177.0,3.0,3.0,Sổ hồng,10.839486125,106.79618454,2190.0,6.0,25.0,1.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Tăng Nhơn Phú A, Man Thiện,15.0
22410362,90.0,90.0,4.0,4.0,Sổ hồng,10.77030325,106.6794281,166.0,5.0,18.0,7.0,23.0,46.0,74.0,13.0,32.0,0.0,11.0,6.0,5.0, Quận 3, Phường 3, Nguyễn Đình Chiểu,2.95
22515941,600.0,600.0,10.0,10.0,Sổ hồng,10.780748365,106.691661835,2400.0,20.0,30.0,8.0,27.0,123.0,179.0,54.0,45.0,0.0,1.0,3.0,7.0, Quận 3, Phường 6 (Phường Võ Thị Sáu), Hai Bà Trưng,280.0
22455713,85.0,85.0,4.0,4.0,Sổ hồng,10.78796482,106.6736450200001,166.0,5.0,17.0,4.0,22.0,46.0,43.0,17.0,26.0,0.0,3.0,11.0,3.0, Quận 3, Phường 12, Lê Văn Sỹ,2.75
22343815,60.0,2.0,3.0,3.0,Sổ hồng,10.84701443,106.65066146999992,223.0,4.3,14.0,0.0,10.0,16.0,6.0,3.0,2.0,0.0,1.0,13.0,3.0, Quận Gò Vấp, Phường 9, Đường số 3,2.45
22512381,250.0,250.0,3.0,2.0,Sổ hồng,10.89152527,106.61293410999996,760.0,7.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Huyện Hóc Môn, Xã Thới Tam Thôn, Trịnh Thị Miếng,7.99
22514349,164.0,89.0,4.0,4.0,Sổ hồng,10.78987455,106.67098617500004,395.0,6.0,14.5,6.0,24.0,54.0,51.0,15.0,32.0,0.0,2.0,13.0,2.0, Quận Phú Nhuận, Phường 13, Huỳnh Văn Bánh,17.5
22412535,70.0,70.0,5.0,5.0,Sổ hồng,10.80703497,106.68431091499995,166.0,5.0,14.0,2.0,16.0,17.0,16.0,20.0,15.0,0.0,3.0,1.0,4.0, Quận Phú Nhuận, Phường 5, Thích Quảng Đức,2.2
22515967,350.0,350.0,6.0,6.0,Sổ hồng,10.78373337,106.68658446999996,2400.0,15.0,25.0,8.0,24.0,82.0,121.0,31.0,40.0,0.0,2.0,7.0,5.0, Quận 3, Phường 7 (Phường Võ Thị Sáu), Tú Xương,240.0
22503042,112.0,56.0,5.0,5.0,Sổ hồng,10.794477819916205,106.70035791324835,850.0,8.0,7.0,1.0,14.0,50.0,65.0,15.0,21.0,0.0,3.0,6.0,4.0, Quận Bình Thạnh, Phường 15, Điện Biên Phủ,4.8
22343810,57.0,57.0,3.0,3.0,Sổ hồng,10.84079695,106.64924239999992,223.0,3.4,14.5,0.0,11.0,9.0,4.0,3.0,1.0,0.0,1.0,10.0,4.0, Quận Gò Vấp, Phường 8, Lê Văn Thọ,2.7
22515785,88.0,88.0,4.0,5.0,Sổ hồng,10.75442648,106.67173004000006,166.0,5.0,17.6,16.0,30.0,24.0,51.0,17.0,38.0,0.0,7.0,18.0,12.0, Quận 5, Phường 7, Trần Phú,3.29
22512369,84.0,84.0,5.0,4.0,Sổ hồng,10.87990284,106.637233735,760.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 12, Phường Hiệp Thành, Bùi Văn Ngữ,6.0
22379766,217.0,217.0,4.0,4.0,Sổ hồng,10.7237248,106.72052299999996,2035.0,7.0,18.0,1.0,8.0,18.0,17.0,6.0,8.0,0.0,0.0,1.0,0.0, Quận 7, Phường Tân Phong, Trần Văn Trà,32.0
22508385,141.0,50.0,3.0,3.0,Sổ hồng,10.79366684,106.662658695,395.0,4.0,11.0,6.0,27.0,42.0,47.0,12.0,30.0,0.0,3.0,9.0,3.0, Quận Tân Bình, Phường 3, Phạm văn hai,8.3
