price(billionVND),id
3.7,22511684
89.0,22516621
57.0,22501645
11.5,22516191
21.0,21920989
2.6,22535975
200.0,22458828
11.5,22451093
1.7,22485295
46.9,22532353
6.4,22524856
5.1,22392754
24.5,22506025
23.0,22163015
278.0,22423375
4.0,22493918
6.6,22510030
80.0,22492270
200.0,22498216
23.0,22516190
12.0,21918685
2.55,22536110
110.0,22506940
18.0,22458822
15.3,22445394
6.1,22485772
35.0,21843870
61.9,22532339
4.55,22524260
32.0,22327971
6.6,22388321
32.0,22506009
36.0,22071808
282.0,22423370
24.0,21384844
5.5,22516356
4.83,22509141
75.0,22477560
18.0,21819774
55.0,22484652
35.0,22516188
2.75,22536179
65.0,22520160
14.0,22458820
7.2,22443487
2.85,22485781
22.0,22531948
3.98,22522044
85.0,22326503
1.75,22515287
45.0,22420501
4.5,22387214
55.0,22505992
39.0,22055640
198.0,22421531
6.5,22516352
3.55,22475867
8.5,22496878
3.98,22508994
45.0,22489539
34.0,22482316
16.5,21819769
86.0,22516186
26.0,22520191
30.0,22458815
8.75,22397114
75.0,21751014
48.0,22531933
3.3,22497092
35.0,22326453
4.47,22524137
3.68,22514918
11.2,22379520
12.6,22036220
50.0,22493041
199.0,22421521
4.9,22475647
10.5,22508700
4.83,22508489
26.0,22477520
53.0,22509716
7.5,21819732
479.0,22461505
150.0,22226633
10.35,22071489
10.5,22442187
37.0,22531914
27.0,21718231
50.0,22326446
3.75,22522104
7.8,22377763
38.0,21985796
40.0,22493018
25.7,22421517
5.0,22475628
5.6,22514927
6.9,22535111
6.7,22492845
55.0,22459132
21.0,22509714
105.0,22460522
26.0,21761401
15.5,22440513
10.5,22442179
13.3,22531164
47.999,22526214
3.68,22521763
4.7,22512547
13.9,22377070
24.0,22491965
6.0,22538720
26.6,22421495
5.3,22514906
6.2,22189523
5.15,22492540
95.0,22475921
22.5,22520480
10.0,21731354
25.9,22455769
150.0,22253672
6.5,21926386
17.5,22531150
7.89,22511769
65.0,22326385
3.18,22521703
4.25,22376926
35.0,22490855
4.8,22523934
26.0,22421493
5.9,22514898
4.0,22472837
5.8,22203114
6.3,22491966
0.4,22528733
65.0,22459120
55.0,22520497
235.0,22414807
9.9,21434139
13.9,22535431
7.5,22512223
6.5,21921901
260.0,22528145
25.69,22509042
3.35,22521627
25.0,22326383
10.0,22512274
9.0,22372678
35.0,22464045
5.95,22513680
25.9,22421492
19.5,21444525
5.4,22489681
100.0,22526809
50.0,22464235
37.0,22520499
28.0,22061182
52.0,22437981
13.0,22535446
6.8,22512213
20.55,22458314
9.5,22432878
1190.0,22528130
42.24,21570245
34.69,22508953
3.75,22511647
22.0,22326372
1.39,22512267
6.5,22370325
20.0,22449794
4.25,22506161
16.9,22420748
33.995,21393346
6.0,22510367
4.8,22472540
5.75,22489645
65.0,22492589
63.999,22437179
62.0,22528025
13.9,22095867
112.0,22233444
48.0,22535452
3.9,22512200
5.75,22482286
14.8,22477468
18.5,22528098
7.0,22525755
11.092,22502241
4.7,22505919
115.0,22326369
1.39,22512273
3.2,22371811
54.0,22446917
4.0,22475365
29.9,22420734
6.95,22508829
5.3,22322932
3.65,22488310
32.0,22437171
160.0,22195646
20.0,22496531
8.0,22095942
38.0,22535461
55.0,22499445
6.9,22512207
12.45,22404709
12.0,22462215
22.5,22527629
2.73,22505845
5.0,22326351
7.5,22370260
32.0,22445555
4.9,22474964
29.9,22420545
6.75,22508820
5.2,22295673
5.3,22487250
65.0,22425143
43.0,22306989
160.0,22527973
95.0,22150241
6.2,22505325
18.55,22413973
5.2,22515334
12.8,22470535
14.5,22527625
25.99,22496848
4.6,22505399
27.0,22326350
8.8,22369926
21.0,22445532
34.0,22363726
4.0,22473451
29.8,22420537
5.8,22516626
3.6,22282625
4.85,22319791
4.9,22486912
59.0,22423876
130.0,22521104
29.5,22527979
8.9,22331610
53.0,22537753
11.0,22493520
10.45,22414279
76.0,22514149
58.5,22527617
550.0,22007324
9.7,22496825
5.75,22502719
70.0,22326342
11.3,22368038
26.0,22439980
32.0,22219488
4.79,22502280
125.0,22423390
4.85,22273207
6.8,22516596
4.45,22485980
260.0,22435071
42.0,22423874
30.0,22518161
15.9,22334217
21.6,22527982
45.0,22537762
12.5,22528074
75.0,22334939
85.0,22475091
28.0,22504475
17.95,22415810
3.1,22484601
31.5,22527610
23.0,22492809
33.0,22326335
6.98,22502521
8.8,22363194
16.0,22168754
20.5,22437737
4.2,22497356
76.0,22424552
3.0,22272443
30.0,21655321
5.4,22516568
4.68,22512278
5.1,22485890
88.0,22350556
17.0,21736226
56.0,22528030
155.0,22514656
17.0,22538032
7.0,22521634
23.0,21608842
14.3,22474464
10.5,22494853
50.0,21749695
46.5,22527597
65.0,22493177
9.5,22501873
25.0,22325959
4.55,22502072
29.0,22436941
5.999,22504088
77.0,22424556
6.4,22516558
75.0,21628379
4.4,22522335
6.25,22484337
45.0,22516601
46.0,22528040
9.7,21584917
139.0,22508407
23.0,22538039
25.0,22520802
15.0,22459060
10.5,22448523
7.3,22491379
55.0,22525779
51.5,22527592
21.2,22498315
6.2,22501370
70.0,22325588
1.23,22512264
8.2,22499788
20.0,22517267
16.0,22164062
5.0,22522623
106.0,22425784
5.4,22516540
3.0,22268155
3.7,22427245
4.65,22482721
58.0,22516607
42.0,22528044
12.0,22387172
260.0,22502726
24.0,22538050
24.7,22517799
13.0,22444151
18.95,22396684
12.7,22465017
9.8,22491070
18.5,22527585
9.3,22498061
9.8,22325583
4.35,22512251
6.7,22493963
24.5,22513836
6.0,22528283
18.3,22522823
108.0,22425792
6.0,22516525
3.5,22268152
45.0,21601480
4.4,22427275
5.3,22480082
55.0,22502905
14.0,22528046
75.0,22501664
23.0,22389651
18.0,22538260
28.0,22444027
15.95,22393734
13.8,22527576
0.05699,22496904
52.0,22325576
5.1,22480120
4.9,22512249
27.0,22493224
29.0,22423207
36.0,22509132
6.7,22528702
26.0,22522841
250.0,22425810
5.55,22427293
6.15,22534897
90.0,22497832
22.5,22528063
26.0,22410870
69.0,22498179
17.0,22538065
19.5,22517228
23.0,22444019
15.95,22387238
5.2,22463487
12.0,22476723
10.0,21644183
47.9,22532359
10.49,22510977
52.0,22319852
5.3,22480069
13.99,22486546
74.0,22509117
50.0,22163953
5.4,22529889
240.0,22425816
5.8,22516385
5.05,22427312
5.2,22528684
85.0,22497836
50.0,22466460
40.0,22484639
20.5,22528065
25.0,22538271
32.0,22517161
32.0,22443997
39.0,22463480
6.8,22515451
11.8,22476717
17.9,22532410
12.0,21606214
25.69,22511069
6.9,22479909
48.0,22535913
4.45,22512242
5.1,22484075
52.0,22501862
30.0,22049113
5.5,22531316
239.0,22425822
6.3,22516378
2.2,22205689
4.95,22427536
6.6,22524723
210.0,22492285
55.0,22484632
14.5,22475878
12.8,22528084
21.0,22538279
14.5,22517125
42.0,22443985
14.89,22075783
10.5,22454372
10.0,22476705
63.5,22535932
18.0,21601521
27.99,22514788
4.45,22479905
14.9,22510361
4.8,22512244
10.2,22423791
35.0,22493728
24.0,22044555
4.7,22489094
150.0,22427618
5.2,22516374
5.05,22427577
4.55,22524015
100.0,22492284
82.0,22528101
6.8,22473979
270.0,22468549
48.0,22538291
8.2,22514876
33.0,22440637
7.15,22083159
15.0,22452332
22.0,22476667
37.8,22527327
41.49,22523688
6.9,22479897
23.5,22510353
7.3,22421343
45.0,22493055
45.0,22047706
4.4,22481717
160.0,22427638
6.1,22516364
3.12,22478980
4.6,22427622
3.75,22522049
130.0,22465072
48.0,22528105
12.0,22534626
135.0,22538543
12.0,22514868
30.0,22440593
11.5,22448340
14.0,22476647
18.5,22527338
60.99,22523751
4.45,22479827
11.5,22419718
14.0,22221193
18.0,22482241
5.0,22480096
150.0,22473936
6.1,22508814
4.1,22478977
4.75,22427696
3.68,22521762
125.0,22492274
109.0,22473343
13.7,22534646
43.5,22528108
140.0,22538542
25.0,22440544
24.95,22309471
7.5,22443961
9.7,22476384
25.0,22527572
14.5,22523808
5.9,22479784
22.0,22391151
11.0,22418343
24.0,22482293
4.2,22478661
35.0,22473950
4.9,22478953
8.9,22508633
3.8,22427705
4.39,22500554
8.0,22319843
38.0,22477557
9.0,22534652
42.0,22528116
135.0,22538541
24.5,22514858
0.72,22538898
10.5,22440528
0.095,22475782
25.5,22527642
4.18,22479769
5.7,22416265
36.0,22482264
25.0,22533063
4.0,22478281
36.0,22475551
8.6,22508629
2.37,22386415
4.5,22428266
6.7,22500249
43.0,22475917
65.0,22528123
115.0,22460483
22.9,22535136
135.0,22538548
0.73,22538843
80.0,22237851
44.5,22453063
5.69,21631135
7.5,22426555
10.0,22474593
33.0,22527657
12.8,22331668
6.38,22531475
4.65,22407114
19.0,22476361
4.0,22477357
53.0,22476247
1.4,22385968
8.9,22508282
230.0,22237144
4.4,22428564
5.88,22500209
42.0,22459125
27.0,22535178
42.0,22528189
119.0,22453231
120.0,22538552
0.72,22538827
39.0,22190275
8.2,22474457
21.5,22527666
76.0,21540185
4.5,22500540
4.7,22405935
30.0,22476332
32.0,22455886
4.0,22476787
95.0,22476251
8.9,22508271
3.75,22429270
7.28,22498582
17.0,22535207
42.0,22428775
130.0,22538550
0.75,22538822
6.2,22493111
15.85,21484013
0.045,22473962
40.0,22527680
6.9,22500084
68.0,22329317
3.45,22405925
18.0,22463881
40.0,22467448
5.5,22476198
12.3,22501279
3.0,22382767
8.9,22508246
3.25,22429273
4.8,22498132
48.0,22454766
110.0,22419466
8.0,22535621
125.0,22538554
16.9,22514795
0.75,22538818
24.0,22459682
23.95,22456871
12.0,22472765
70.0,21540117
165.0,22527691
7.28,22498144
17.0,22327580
5.5,22403455
17.0,22463865
39.0,22467445
3.8,22475396
10.0,22487984
7.8,22508239
4.8,22429366
4.75,22493651
24.0,22443247
230.0,22388756
130.0,22538557
5.3,22514790
3.2,22538787
12.0,22454291
17.0,22466907
60.0,21540089
115.0,22527701
8.3,22525737
10.5,22400693
51.0,22467432
17.0,22396231
4.2,22473007
9.6,22501296
7.4,22508215
70.0,22091717
4.9,22430564
4.75,22493626
120.0,22440959
120.0,22538559
13.5,22514777
3.779,22538771
18.0,22454281
15.0,22395952
4.5,22467275
17.0,22461756
159.0,22527713
58.0,21540057
15.0,22327340
7.4,22492867
5.1,22396560
29.9,22464048
16.0,22417459
6.0,22473005
147.0,22505299
8.9,22508209
3.9,22430620
4.39,22493480
34.0,22495850
115.0,22423888
480.0,22222352
125.0,22538560
139.0,22417234
0.59,22538336
12.0,22453033
17.95,22419880
15.5,22461752
249.0,22527726
4.79,22491968
8.6,22327207
4.999,22394678
31.5,22434999
6.5,22515362
4.0,22470934
139.0,22516142
7.1,22508196
3.35,22432694
7.99,22492911
19.0,22480262
65.0,22277229
170.0,22521050
119.0,22538561
20.0,22514762
2.499,22538360
20.0,22453026
25.0,22469333
34.0,22528157
145.0,21994985
18.5,22490983
9.2,22367714
13.0,22434335
23.5,22433359
1.8,22515352
5.4,22519396
5.9,22505323
6.1,22509862
3.6,22432759
6.98,22488195
22.5,22480233
80.0,22196198
125.0,22518334
135.0,22538562
0.75,22538305
11.0,22453019
7.95,22431913
8.5,22472389
12.0,22467378
170.0,21954565
370.0,22528223
5.4,22490024
7.8,22371671
3.999,22388183
21.0,22438047
47.0,22430997
4.15,22512187
5.0,22514913
7.3,22509869
3.3,22268020
3.8,22432727
5.9,22485127
4.5,22480170
65.0,22213795
30.0,22518291
80.0,22538563
5.25,22523444
10.5,22453012
6.6,22438895
6.7,22469342
19.0,22469739
57.0,22528246
16.0,21871993
26.5,22326456
5.75,22489986
31.0,22455763
21.0,22430991
3.5,22502098
7.2,22537590
14.0,22452575
4.9,22512996
8.5,22509882
3.5,22432701
6.9,22480055
25.0,22469641
60.0,22497825
35.0,22518234
110.0,22538568
14.7,22523625
10.5,22453003
3.9,22483150
23.5,22528278
16.0,22325931
6.8,22489670
25.0,22509427
4.0,22491522
7.0,22537392
5.4,22511140
8.8,22509888
4.5,22432756
4.45,22479903
150.0,22492269
38.5,22518211
10.5,22538735
90.0,22538569
9.5,22524075
31.0,22452989
10.0,22483185
23.0,22470506
250.0,21880613
8.6,22528792
3.65,22489644
40.0,22325602
50.0,22509150
4.3,22491514
7.0,22537381
3.95,22496082
5.4,22509893
4.4,22432750
6.7,22479840
33.0,22485868
25.0,22518166
7.8,22538743
80.0,22538575
13.0,22452981
12.5,22531523
13.4,22471362
11.5,22470482
6.9,22530344
7.5,22323770
6.95,22489232
50.0,22509444
3.1,22491488
6.8,22537117
4.4,22493433
1.75,22146933
6.0,22510335
3.4,22432716
3.98,22534483
18.0,22469609
64.0,22486558
240.0,22515967
7.8,22538746
6.4,22531472
10.0,22452974
22.15,22272551
14.5,22337124
8.8,22536760
9.2,22470517
60.0,21843906
35.9,22533644
8.85,22488315
35.0,22319463
62.0,22509595
10.0,22519108
2.4,22491464
5.8,22537094
5.6,22493223
5.4,22510350
3.7,22432708
5.73,22531514
52.0,22484875
280.0,22515941
9.8,22538751
18.5,22536687
14.6,22451828
6.3,22486695
11.5,22472737
14.5,22488250
60.0,22513848
5.0,22537067
5.6,22492484
5.5,22511593
7.9,22380056
4.5,22432635
7.1,22527199
40.0,22484877
72.0,22515915
6.9,22538946
20.0,22451356
23.0,22526420
7.0,22487922
8.3,22472743
17.0,21811409
4.5,22482220
34.0,22517322
2.3,22488945
7.78,22536997
15.5,22538923
6.0,22492056
3.7,22480639
5.3,22511594
3.6,22432629
9.199,22351238
6.0,22538947
6.9,22526837
72.0,22449838
25.0,22484868
320.0,22515899
185.0,22538915
24.5,22445483
16.6,22522799
14.0,22491396
7.8,22475247
4.69,22481452
19.9,22391161
45.0,22501821
13.0,22534359
1.38,22488942
6.8,22536940
10.3,22535281
5.65,22489779
5.8,22478952
4.5,22511946
18.0,22370836
4.15,22432611
4.98,22525614
60.0,22477564
140.0,22515863
13.0,22538730
19.0,22444048
26.2,22478145
5.75,22480508
32.0,22497213
60.0,22534341
1.4,22488937
6.9,22536913
4.7,22488373
7.0,22533813
7.5,22511970
3.6,22478951
3.7,22432615
5.76,22521629
165.0,22474286
3.65,22538733
15.0,22440551
26.2,22478136
10.0,22502420
16.0,22319526
4.2,22480324
37.0,22497211
4.85,22536889
11.8,22530466
4.8,22486670
5.8,22476551
7.0,22512849
4.6,22432596
4.38,22521559
50.0,22473744
33.0,22500525
8.5,22537299
239.0,22248054
55.0,22508938
13.0,21586464
8.8,22480310
29.0,22497207
7.0,22536881
6.6,22520809
3.0,22484180
5.35,22512850
5.68,22331715
4.1,22432591
3.15,22520608
22.0,22471203
8.5,22537301
90.0,22237876
18.5,22510685
26.0,21585374
6.6,22525578
11.5,22325597
32.0,22497205
6.749,22536860
5.7,22517016
4.0,22478745
5.5,22324993
5.8,22512852
3.15,22432569
4.25,22514123
17.0,22463509
115.0,22473739
35.8,22449870
14.0,22537280
36.0,22177931
7.95,21654899
25.0,22453083
6.0,22510804
3.08,22524066
35.0,22326359
16.2,22164593
30.0,22495525
6.0,22536814
4.39,22478641
53.5,22510063
4.5,22324973
4.4,22512856
4.1,22432560
4.5,22513414
8.55,22537632
430.0,22465315
35.0,22449824
7.5,22537293
170.0,22462182
12.0,22501436
12.69,21509126
10.5,22514166
30.0,22326376
7.9,22508388
38.0,22495515
4.8,22536797
9.3,22508469
4.5,22478339
150.0,22279566
5.75,22324962
5.5,22513109
4.7,22430601
3.75,22512561
800.0,22465309
50.0,22438017
10.0,22537296
15.0,22500259
6.5,22525142
4.45,22516534
4.95,22502381
18.0,22326508
0.068,22470186
47.0,22487210
15.25,22536777
23.0,22506603
4.0,22477783
3.5,22296354
4.2,22512858
29.5,22275527
18.0,22371192
3.7,22430549
2.6,22511766
125.0,22448208
75.0,22454775
75.0,22427394
3.45,22537297
14.0,22458880
31.0,22526738
20.8,22393997
13.5,22531840
17.5,22462222
6.9,22500965
8.5,22518707
4.26,22502323
45.0,22327752
4.8,22538091
7.8,22502182
3.8,22476015
4.5,22295881
5.45,22513222
4.3,22430537
4.76,22507178
149.0,22437192
62.0,22427297
4.9,22537277
12.0,22454399
39.0,22386325
47.0,22532330
8.5,22484669
0.09,22464611
3.52,22523194
7.5,22502016
36.0,22484986
4.9,22538109
12.5,22501884
3.0,22475733
4.5,22434359
71.0,22236952
24.0,21843984
5.7,22515879
4.5,22429480
65.0,22425168
60.0,22416405
11.0,22537275
23.0,22454382
40.95,22536508
9.8,22464666
6.2,22479242
13.0,21556300
3.5,22523166
5.75,22499119
13.3,22416874
65.0,22484984
4.549,22538131
7.1,22487820
4.0,22475664
5.52,22414915
5.4,22516381
330.0,22222469
5.0,22429221
6.5,22380796
5.6,22505879
27.0,22262539
195.0,22521034
19.0,22454375
14.95,22518142
6.2,22465774
9.0,22465062
8.9,22513307
4.999,22498936
32.9,22428139
9.2,22434087
22.0,22473087
6.0,22538149
4.0,22475550
4.7,22404265
2.5,22194731
2.05,22428576
4.95,22505244
550.0,22202106
160.0,22518365
12.0,22505610
26.0,22454367
24.5,22507807
12.5,22344854
4.98,22449743
18.789,22508523
4.8,22498842
11.3,22537713
31.0,22473081
8.5,22538196
5.0,22537440
9.7,22439250
4.6,22397525
11.0,22409852
4.75,22427671
9.5,22502396
100.0,22424171
20.0,22159454
41.0,22513396
9.5,22504696
8.0,22447679
26.95,22507432
5.95,22435666
4.02,22503411
18.0,22514722
4.85,22498639
30.0,22456009
8.48,22538174
5.5,22532528
12.2,22437855
6.7,22394645
6.8,22426288
2.71,22524735
14.5,22498654
67.0,22492272
100.0,22512159
5.0,22504676
180.0,22447663
30.95,22504960
5.8,22411429
330.0,21994927
9.19,22502987
56.0,22513065
5.58,22497351
38.0,22513858
11.5,22538217
12.5,22425176
5.6,22531669
1.095,22528575
3.5,22392463
5.2,22426263
1.375,22524728
5.58,22497985
9.7,22330714
135.0,22492264
250.0,22512147
6.5,22504672
12.0,22447669
15.95,22505011
4.8,22406485
16.1,22473526
6.7,22495793
130.0,22530298
50.0,22474324
6.9,22538233
4.9,22405902
6.8,22529372
1.13,22528569
4.8,22382939
37.5,21703976
4.45,22432770
1.93,22524721
7.7,22495903
130.0,22489530
32.0,22512107
11.0,22504651
9.99,22531018
18.0,22445506
10.45,22506817
5.35,22405651
99.0,21954575
10.5,22472872
77.0,22533931
7.7,22495771
1.695,22532144
18.5,22474801
2.025,22533751
4.3,22538317
25.0,22353503
5.0,22509970
0.985,22528564
320.0,22358929
6.0,21995643
7.6,22521890
3.8,22432744
3.85,22529983
69.0,22489531
13.5,22505636
7.29,22535435
79.999,22396992
21.0,22445462
10.75,22506915
5.6,22397155
31.9,22471523
48.0,22536537
4.95,22494160
1.92,22532137
21.5,22476575
7.5,22538395
6.7,22289421
6.5,22509723
25.0,22522031
1.41,22528562
4.2,22362286
3.5,22432723
1.735,22524696
3.68,22530088
108.0,22489536
39.0,22500453
5.5,22504656
8.49,22526740
17.0,22445404
11.45,22427095
5.6,22385268
11.5,22471217
4.75,22494073
1.65,22532132
108.0,22481573
5.999,22538410
4.7,22508880
6.9,22186817
1.55,22528560
15.5,22537823
4.35,22358075
3.5,22432678
5.85,22512554
64.0,22484885
30.0,22500436
9.5,22504654
8.2,22525326
31.0,22445395
11.95,22432530
6.6,22362661
10.6,22493769
1.285,22532126
26.0,22481628
5.8,22538384
24.5,22534967
4.5,22496668
0.945,22528557
10.5,22349738
3.0,22432676
5.35,22514235
115.0,22475916
30.0,22500419
12.5,22504647
9.59,22523993
17.0,22444006
17.9,22353818
16.5,22503047
8.7,22426712
4.75,22360728
25.0,22227764
3.4,22493653
1.91,22532122
86.0,22483285
1.25,22531006
5.8,22538378
5.95,22524447
4.59,22504425
1.705,22528553
4.9,22345987
4.5,22479580
4.7,22432671
5.39,22515434
110.0,22474289
32.8,22500412
5.35,22537599
5.55,22503466
9.2,22520751
3.0,22440675
34.95,22503131
6.1,22314996
135.0,21880667
18.8,22508449
7.99,22493508
1.58,22532115
92.0,22483502
1.63,22531003
5.8,22538361
5.5,22495794
6.3,22523853
1.52,22528552
5.58,22338313
4.9,22432624
0.01,22521085
618.999,22454751
30.0,22491906
6.45,22537589
9.5,22502758
5.69,22515923
17.0,22440670
10.1,22329381
13.95,22503212
20.0,22444505
7.4,22523090
215.0,21880566
6.5,22505850
6.7,22493444
1.425,22532104
55.0,22484252
1.85,22530998
5.499,22538350
5.8,22490326
25.0,22522455
1.685,22528549
19.9,22298937
4.0,22478987
4.7,22432459
3.45,22522770
8.0,22454747
99.5,22489156
9.5,22502520
4.99,22505255
77.0,22179508
17.3,22338076
19.95,22408714
43.0,22444516
4.15,22521952
425.0,21880511
8.3,22462919
4.46,22504464
1.095,22532097
18.5,22497215
105.0,22535851
1.42,22530996
4.35,22538330
4.5,22489648
26.0,22517611
1.715,22528544
16.0,22294996
3.7,22478950
4.3,22430718
3.18,22522880
40.0,22444525
230.0,22474107
14.6,22529899
5.8,22502535
4.59,22497370
30.0,22440662
19.45,22407546
22.0,22274964
19.0,22444553
4.8,22521073
4.3,22460325
4.43,22506520
1.58,22532083
21.0,22535847
29.0,22497217
1.427,22530995
6.8,22538565
11.5,22505750
6.0,22484865
15.4,22536757
0.96,22528537
4.15,22319958
3.5,22430714
5.99,22523409
23.5,22444533
38.0,22171057
8.8,22528912
6.9,22502544
10.7,22494911
135.0,22180823
8.3,22231508
10.95,22300448
7.2,22461589
3.4,22520913
11.5,22459971
4.76,22507278
1.25,22532079
30.0,22535845
16.5,22533366
3.3,22538573
4.5,22484556
8.5,22504931
5.55,22536751
1.49,22528534
4.0,22320014
5.6,22288369
4.2,22430703
6.4,22528753
26.5,22443243
29.5,22528895
90.0,22158483
8.5,22502641
8.8,22491577
19.5,22538863
14.5,22522768
16.9,22231225
9.0,22461605
6.7,22518965
13.5,22459916
4.9,22507856
1.33,22532072
30.0,22535840
27.0,22533495
7.9,22538580
13.0,22484092
22.5,22497243
4.68,22536746
1.58,22528521
23.8,22320550
3.3,22430695
5.05,22528952
21.0,22440958
12.9,22528869
5.7,22502335
4.18,22490176
6.2,22536947
9.6,22500099
37.5,22527261
7.7,22467815
5.6,22517387
52.0,21567242
5.5,22455225
5.75,22508490
1.512,22531383
20.0,22533508
7.29,22538634
11.0,22445414
5.0,22483852
7.98,22536742
1.31,22528518
6.2,22401721
4.0,22430692
4.35,22529237
35.0,22440970
6.3,22528859
1350.0,22120776
12.0,22502318
6290.0,22480372
6.099,22536808
4.5,22498157
13.95,22527667
11.5,22508357
14.0,21565746
6.6,22508893
240.0,22511070
88.0,22535849
35.0,22533521
2.235,22530983
8.73,22538636
4.0,22479023
7.6,22440703
17.98,22529590
1.275,22528516
2.8,22353028
4.1,22245703
4.5,22430567
3.15,22529306
28.0,22430094
30.0,22433920
370.0,22084085
6.6,22528852
10.0,22502311
70.0,22517358
6.3,22477900
8.3,22536805
6.1,22495246
11.45,22404458
8.5,22506989
6.9,22444231
3.98,22509000
41.0,22535832
30.0,22533523
1.7,22530962
5.95,22435606
9.48,22529585
1.045,22528515
4.35,22432235
3.6,22238209
3.85,22430540
9.9,22530747
45.0,22426836
200.0,22068815
6.2,22528839
15.5,22511280
4.59,22470785
9.79,22536799
5.5,22488979
8.55,22418552
7.5,22503058
4.3,22444223
3.4,22509355
42.0,22483354
28.0,22533541
1.523,22530948
12.2,22309878
5.9,22473669
8.75,22529581
1.225,22528513
4.5,22410974
2.3,22221602
4.7,22428246
3.65,22532702
10.5,22442183
13.5,22486915
37.0,22274284
7.0,22486703
370.0,21865171
10.6,22511279
9.49,22536795
13.5,22459665
22.15,22422777
7.5,22499763
30.0,22051953
3.9,22439638
4.25,22515279
35.0,22533544
1.48,22530945
6.7,22309500
4.0,22472588
6.88,22526946
1.35,22528508
6.6,22435952
3.6,22428192
2.36,22524689
5.7,22532796
